Time,Time,Operator,Technology,SS-RSRP​ (PCell),SS-RSRQ​ (PCell),IP Thrpt UL,Network Thrpt UL,Lat,Long,Cell Id,PCI​ (PCell),Speed o.g.
2024-11-22 11:39:38.053,,SGP-M1,,,,,,,,,,
2024-11-22 11:39:38.053,,SGP-M1,5G-NR,,,,,,,,,
2024-11-22 11:39:41.940,,SGP-M1,5G-NR,-94.9,-13.1,,,,,,695,
2024-11-22 11:39:42.100,,SGP-M1,5G-NR,-99.9,-15.2,,,,,,695,
2024-11-22 11:39:42.590,,SGP-M1,5G-NR,-97.8,-15.3,,,,,,695,
2024-11-22 11:39:42.884,,SGP-M1,5G-NR,-91.8,-12.2,,,,,,695,
2024-11-22 11:39:43.000,,SGP-M1,5G-NR,-91.8,-12.2,0.0,,,,,695,
2024-11-22 11:39:43.204,,SGP-M1,5G-NR,-90.9,-12.4,0.0,,,,,695,
2024-11-22 11:39:43.288,,SGP-M1,5G-NR,-90.9,-12.4,0.0,,1.299839,103.781494,,695,0
2024-11-22 11:39:43.288,,SGP-M1,5G-NR,-90.9,-12.4,0.0,,1.299838,103.781492,,695,0
2024-11-22 11:39:43.288,,SGP-M1,5G-NR,-90.9,-12.4,0.0,,1.299839,103.781491,,695,0
2024-11-22 11:39:43.288,,SGP-M1,5G-NR,-90.9,-12.4,0.0,,1.299839,103.781489,,695,0
2024-11-22 11:39:43.288,,SGP-M1,5G-NR,-90.9,-12.4,0.0,,1.299841,103.781485,,695,1
2024-11-22 11:39:43.302,,SGP-M1,5G-NR,-90.9,-12.4,0.0,,1.299843,103.781480,,695,1
2024-11-22 11:39:43.302,,SGP-M1,5G-NR,-90.9,-12.4,0.0,,1.299843,103.781473,,695,2
2024-11-22 11:39:43.302,,SGP-M1,5G-NR,-90.9,-12.4,0.0,,1.299843,103.781464,,695,2
2024-11-22 11:39:43.302,,SGP-M1,5G-NR,-90.9,-12.4,0.0,,1.299844,103.781455,,695,2
2024-11-22 11:39:43.302,,SGP-M1,5G-NR,-90.9,-12.4,0.0,,1.299842,103.781450,,695,0
2024-11-22 11:39:43.319,,SGP-M1,5G-NR,-90.9,-12.4,0.0,,1.299841,103.781449,,695,0
2024-11-22 11:39:43.319,,SGP-M1,5G-NR,-90.9,-12.4,0.0,,1.299852,103.781449,,695,0
2024-11-22 11:39:43.319,,SGP-M1,5G-NR,-90.9,-12.4,0.0,,1.299879,103.781448,,695,8
2024-11-22 11:39:43.476,,SGP-M1,5G-NR,-90.9,-12.4,0.0,0.003,1.299879,103.781448,,695,8
2024-11-22 11:39:43.501,,SGP-M1,5G-NR,-90.9,-12.4,0.146,0.003,1.299879,103.781448,,695,8
2024-11-22 11:39:43.902,,SGP-M1,5G-NR,-90.9,-12.4,0.146,,1.299879,103.781448,,695,8
2024-11-22 11:39:43.941,,SGP-M1,5G-NR,-91.2,-12.4,0.146,,1.299879,103.781448,,695,8
2024-11-22 11:39:43.944,,SGP-M1,5G-NR,-91.2,-12.4,0.146,20.499,1.299879,103.781448,,695,8
2024-11-22 11:39:43.955,,SGP-M1,5G-NR,-91.2,-12.4,0.146,,1.299879,103.781448,,695,8
2024-11-22 11:39:44.000,,SGP-M1,5G-NR,-91.2,-12.4,29.905,,1.299879,103.781448,,695,8
2024-11-22 11:39:44.001,,SGP-M1,5G-NR,-91.2,-12.4,29.905,3.87,1.299879,103.781448,,695,8
2024-11-22 11:39:44.003,,SGP-M1,5G-NR,-91.2,-12.4,29.905,3.322,1.299879,103.781448,,695,8
2024-11-22 11:39:44.009,,SGP-M1,5G-NR,-91.2,-12.4,29.905,7.464,1.299879,103.781448,,695,8
2024-11-22 11:39:44.010,,SGP-M1,5G-NR,-91.2,-12.4,29.905,3.308,1.299879,103.781448,,695,8
2024-11-22 11:39:44.012,,SGP-M1,5G-NR,-91.2,-12.4,29.905,3.308,1.299909,103.781454,,695,9
2024-11-22 11:39:44.017,,SGP-M1,5G-NR,-91.2,-12.4,29.905,,1.299909,103.781454,,695,9
2024-11-22 11:39:44.040,,SGP-M1,5G-NR,-91.2,-12.4,29.905,0.817,1.299909,103.781454,,695,9
2024-11-22 11:39:44.043,,SGP-M1,5G-NR,-91.2,-12.4,29.905,1.541,1.299909,103.781454,,695,9
2024-11-22 11:39:44.047,,SGP-M1,5G-NR,-91.2,-12.4,29.905,3.534,1.299909,103.781454,,695,9
2024-11-22 11:39:44.051,,SGP-M1,5G-NR,-91.2,-12.4,29.905,6.136,1.299909,103.781454,,695,9
2024-11-22 11:39:44.055,,SGP-M1,5G-NR,-91.2,-12.4,29.905,5.61,1.299909,103.781454,,695,9
2024-11-22 11:39:44.057,,SGP-M1,5G-NR,-91.2,-12.4,29.905,3.202,1.299909,103.781454,,695,9
2024-11-22 11:39:44.058,,SGP-M1,5G-NR,-91.2,-12.4,29.905,3.534,1.299909,103.781454,,695,9
2024-11-22 11:39:44.062,,SGP-M1,5G-NR,-91.2,-12.4,29.905,5.736,1.299909,103.781454,,695,9
2024-11-22 11:39:44.064,,SGP-M1,5G-NR,-91.2,-12.4,29.905,2.451,1.299909,103.781454,,695,9
2024-11-22 11:39:44.070,,SGP-M1,5G-NR,-91.2,-12.4,29.905,1.163,1.299909,103.781454,,695,9
2024-11-22 11:39:44.458,,SGP-M1,5G-NR,-91.2,-12.4,29.905,24.845,1.299909,103.781454,,695,9
2024-11-22 11:39:44.495,,SGP-M1,5G-NR,-89.6,-12.9,29.905,24.845,1.299909,103.781454,,695,9
2024-11-22 11:39:44.501,,SGP-M1,5G-NR,-89.6,-12.9,29.892,24.845,1.299909,103.781454,,695,9
2024-11-22 11:39:44.517,,SGP-M1,5G-NR,-89.6,-12.9,29.892,24.845,1.299925,103.781460,,695,9
2024-11-22 11:39:44.955,,SGP-M1,5G-NR,-89.6,-12.9,29.892,30.782,1.299925,103.781460,,695,9
2024-11-22 11:39:44.981,,SGP-M1,5G-NR,-88.7,-12.4,29.892,30.782,1.299925,103.781460,,695,9
2024-11-22 11:39:45.001,,SGP-M1,5G-NR,-88.7,-12.4,29.923,30.782,1.299925,103.781460,,695,9
2024-11-22 11:39:45.022,,SGP-M1,5G-NR,-88.7,-12.4,29.923,30.782,1.299940,103.781466,,695,9
2024-11-22 11:39:45.456,,SGP-M1,5G-NR,-88.7,-12.4,29.923,30.751,1.299940,103.781466,,695,9
2024-11-22 11:39:45.499,,SGP-M1,5G-NR,-88.7,-12.4,29.878,30.751,1.299940,103.781466,,695,9
2024-11-22 11:39:45.529,,SGP-M1,5G-NR,-88.7,-12.4,29.878,30.751,1.299954,103.781478,,695,9
2024-11-22 11:39:45.532,,SGP-M1,5G-NR,-85.8,-11.5,29.878,30.751,1.299954,103.781478,,695,9
2024-11-22 11:39:45.956,,SGP-M1,5G-NR,-85.8,-11.5,29.878,30.347,1.299954,103.781478,,695,9
2024-11-22 11:39:46.000,,SGP-M1,5G-NR,-85.8,-11.5,29.887,30.347,1.299954,103.781478,,695,9
2024-11-22 11:39:46.032,,SGP-M1,5G-NR,-86.2,-11.6,29.887,30.347,1.299954,103.781478,,695,9
2024-11-22 11:39:46.036,,SGP-M1,5G-NR,-86.2,-11.6,29.887,30.347,1.299968,103.781490,,695,11
2024-11-22 11:39:46.461,,SGP-M1,5G-NR,-86.2,-11.6,29.887,29.716,1.299968,103.781490,,695,11
2024-11-22 11:39:46.500,,SGP-M1,5G-NR,-86.2,-11.6,29.907,29.716,1.299968,103.781490,,695,11
2024-11-22 11:39:46.552,,SGP-M1,5G-NR,-89.9,-12.7,29.907,29.716,1.299968,103.781490,,695,11
2024-11-22 11:39:46.961,,SGP-M1,5G-NR,-89.9,-12.7,29.907,30.868,1.299968,103.781490,,695,11
2024-11-22 11:39:46.999,,SGP-M1,5G-NR,-89.9,-12.7,30.722,30.868,1.299968,103.781490,,695,11
2024-11-22 11:39:47.021,,SGP-M1,5G-NR,-89.9,-12.7,30.722,30.868,1.299993,103.781515,,695,10
2024-11-22 11:39:47.060,,SGP-M1,5G-NR,-91.6,-14.1,30.722,30.868,1.299993,103.781515,,695,10
2024-11-22 11:39:47.462,,SGP-M1,5G-NR,-91.6,-14.1,30.722,31.473,1.299993,103.781515,,695,10
2024-11-22 11:39:47.500,,SGP-M1,5G-NR,-91.6,-14.1,30.072,31.473,1.299993,103.781515,,695,10
2024-11-22 11:39:47.521,,SGP-M1,5G-NR,-91.6,-14.1,30.072,31.473,1.300030,103.781513,,695,9
2024-11-22 11:39:47.570,,SGP-M1,5G-NR,-96.2,-15.6,30.072,31.473,1.300030,103.781513,,695,9
2024-11-22 11:39:47.962,,SGP-M1,5G-NR,-96.2,-15.6,30.072,30.189,1.300030,103.781513,,695,9
2024-11-22 11:39:48.000,,SGP-M1,5G-NR,-96.2,-15.6,29.609,30.189,1.300030,103.781513,,695,9
2024-11-22 11:39:48.021,,SGP-M1,5G-NR,-96.2,-15.6,29.609,30.189,1.300066,103.781510,,695,9
2024-11-22 11:39:48.049,,SGP-M1,5G-NR,-91.7,-13.0,29.609,30.189,1.300066,103.781510,,695,9
2024-11-22 11:39:48.463,,SGP-M1,5G-NR,-91.7,-13.0,29.609,30.163,1.300066,103.781510,,695,9
2024-11-22 11:39:48.500,,SGP-M1,5G-NR,-91.7,-13.0,29.977,30.163,1.300066,103.781510,,695,9
2024-11-22 11:39:48.570,,SGP-M1,5G-NR,-93.4,-12.2,29.977,30.163,1.300066,103.781510,,695,9
2024-11-22 11:39:48.963,,SGP-M1,5G-NR,-93.4,-12.2,29.977,29.934,1.300066,103.781510,,695,9
2024-11-22 11:39:49.001,,SGP-M1,5G-NR,-93.4,-12.2,29.749,29.934,1.300066,103.781510,,695,9
2024-11-22 11:39:49.031,,SGP-M1,5G-NR,-93.4,-12.2,29.749,29.934,1.300091,103.781511,,695,7
2024-11-22 11:39:49.070,,SGP-M1,5G-NR,-89.1,-11.9,29.749,29.934,1.300091,103.781511,,695,7
2024-11-22 11:39:49.464,,SGP-M1,5G-NR,-89.1,-11.9,29.749,30.537,1.300091,103.781511,,695,7
2024-11-22 11:39:49.500,,SGP-M1,5G-NR,-89.1,-11.9,29.919,30.537,1.300091,103.781511,,695,7
2024-11-22 11:39:49.549,,SGP-M1,5G-NR,-90.5,-11.5,29.919,30.537,1.300091,103.781511,,695,7
2024-11-22 11:39:49.966,,SGP-M1,5G-NR,-90.5,-11.5,29.919,29.789,1.300091,103.781511,,695,7
2024-11-22 11:39:50.000,,SGP-M1,5G-NR,-90.5,-11.5,29.942,29.789,1.300091,103.781511,,695,7
2024-11-22 11:39:50.020,,SGP-M1,5G-NR,-90.5,-11.5,29.942,29.789,1.300097,103.781498,,695,7
2024-11-22 11:39:50.070,,SGP-M1,5G-NR,-89.8,-13.5,29.942,29.789,1.300097,103.781498,,695,7
2024-11-22 11:39:50.470,,SGP-M1,5G-NR,-89.8,-13.5,29.942,31.024,1.300097,103.781498,,695,7
2024-11-22 11:39:50.500,,SGP-M1,5G-NR,-89.8,-13.5,29.802,31.024,1.300097,103.781498,,695,7
2024-11-22 11:39:50.580,,SGP-M1,5G-NR,-88.0,-12.5,29.802,31.024,1.300097,103.781498,,695,7
2024-11-22 11:39:50.971,,SGP-M1,5G-NR,-88.0,-12.5,29.802,30.866,1.300097,103.781498,,695,7
2024-11-22 11:39:51.001,,SGP-M1,5G-NR,-88.0,-12.5,29.901,30.866,1.300097,103.781498,,695,7
2024-11-22 11:39:51.030,,SGP-M1,5G-NR,-88.0,-12.5,29.901,30.866,1.300115,103.781494,,695,7
2024-11-22 11:39:51.060,,SGP-M1,5G-NR,-86.1,-12.4,29.901,30.866,1.300115,103.781494,,695,7
2024-11-22 11:39:51.472,,SGP-M1,5G-NR,-86.1,-12.4,29.901,29.991,1.300115,103.781494,,695,7
2024-11-22 11:39:51.501,,SGP-M1,5G-NR,-86.1,-12.4,29.869,29.991,1.300115,103.781494,,695,7
2024-11-22 11:39:51.570,,SGP-M1,5G-NR,-89.0,-13.9,29.869,29.991,1.300115,103.781494,,695,7
2024-11-22 11:39:51.973,,SGP-M1,5G-NR,-89.0,-13.9,29.869,29.773,1.300115,103.781494,,695,7
2024-11-22 11:39:52.000,,SGP-M1,5G-NR,-89.0,-13.9,29.923,29.773,1.300115,103.781494,,695,7
2024-11-22 11:39:52.050,,SGP-M1,5G-NR,-91.2,-14.1,29.923,29.773,1.300115,103.781494,,695,7
2024-11-22 11:39:52.059,,SGP-M1,5G-NR,-91.2,-14.1,29.923,29.773,1.300139,103.781484,,695,9
2024-11-22 11:39:52.474,,SGP-M1,5G-NR,-91.2,-14.1,29.923,30.235,1.300139,103.781484,,695,9
2024-11-22 11:39:52.570,,SGP-M1,5G-NR,-89.9,-15.9,29.923,30.235,1.300139,103.781484,,695,9
2024-11-22 11:39:52.975,,SGP-M1,5G-NR,-89.9,-15.9,29.923,31.534,1.300139,103.781484,,695,9
2024-11-22 11:39:53.001,,SGP-M1,5G-NR,-89.9,-15.9,30.158,31.534,1.300139,103.781484,,695,9
2024-11-22 11:39:53.016,,SGP-M1,5G-NR,-89.9,-15.9,30.158,31.534,1.300172,103.781472,,695,11
2024-11-22 11:39:53.070,,SGP-M1,5G-NR,-87.7,-17.9,30.158,31.534,1.300172,103.781472,,695,11
2024-11-22 11:39:53.476,,SGP-M1,5G-NR,-87.7,-17.9,30.158,28.499,1.300172,103.781472,,695,11
2024-11-22 11:39:53.499,,SGP-M1,5G-NR,-87.7,-17.9,29.339,28.499,1.300172,103.781472,,695,11
2024-11-22 11:39:53.550,,SGP-M1,5G-NR,-86.1,-15.9,29.339,28.499,1.300172,103.781472,,695,11
2024-11-22 11:39:53.982,,SGP-M1,5G-NR,-86.1,-15.9,29.339,4.304,1.300172,103.781472,,695,11
2024-11-22 11:39:54.001,,SGP-M1,5G-NR,-86.1,-15.9,0.02,4.304,1.300172,103.781472,,695,11
2024-11-22 11:39:54.059,,SGP-M1,5G-NR,-86.1,-15.9,0.02,4.304,1.300195,103.781459,,695,9
2024-11-22 11:39:54.070,,SGP-M1,5G-NR,-94.2,-17.6,0.02,4.304,1.300195,103.781459,,695,9
2024-11-22 11:39:54.483,,SGP-M1,5G-NR,-94.2,-17.6,0.02,23.024,1.300195,103.781459,,695,9
2024-11-22 11:39:54.500,,SGP-M1,5G-NR,-94.2,-17.6,28.836,23.024,1.300195,103.781459,,695,9
2024-11-22 11:39:54.579,,SGP-M1,5G-NR,-92.3,-19.1,28.836,23.024,1.300195,103.781459,,695,9
2024-11-22 11:39:54.726,,SGP-M1,5G-NR,-81.5,-10.9,28.836,23.024,1.300195,103.781459,,7,9
2024-11-22 11:39:54.987,,SGP-M1,5G-NR,-81.5,-10.9,28.836,22.059,1.300195,103.781459,,7,9
2024-11-22 11:39:55.002,,SGP-M1,5G-NR,-81.5,-10.9,22.149,22.059,1.300195,103.781459,,7,9
2024-11-22 11:39:55.083,,SGP-M1,5G-NR,-81.5,-10.9,22.149,22.059,1.300219,103.781448,,7,10
2024-11-22 11:39:55.230,,SGP-M1,5G-NR,-81.7,-10.7,22.149,22.059,1.300219,103.781448,,7,10
2024-11-22 11:39:55.488,,SGP-M1,5G-NR,-81.7,-10.7,22.149,37.799,1.300219,103.781448,,7,10
2024-11-22 11:39:55.500,,SGP-M1,5G-NR,-81.7,-10.7,37.624,37.799,1.300219,103.781448,,7,10
2024-11-22 11:39:55.750,,SGP-M1,5G-NR,-87.3,-12.4,37.624,37.799,1.300219,103.781448,,7,10
2024-11-22 11:39:55.989,,SGP-M1,5G-NR,-87.3,-12.4,37.624,25.396,1.300219,103.781448,,7,10
2024-11-22 11:39:56.000,,SGP-M1,5G-NR,-87.3,-12.4,26.727,25.396,1.300219,103.781448,,7,10
2024-11-22 11:39:56.034,,SGP-M1,5G-NR,-87.3,-12.4,26.727,25.396,1.300256,103.781411,,7,19
2024-11-22 11:39:56.259,,SGP-M1,5G-NR,-94.0,-12.4,26.727,25.396,1.300256,103.781411,,7,19
2024-11-22 11:39:56.490,,SGP-M1,5G-NR,-94.0,-12.4,26.727,19.182,1.300256,103.781411,,7,19
2024-11-22 11:39:56.501,,SGP-M1,5G-NR,-94.0,-12.4,19.46,19.182,1.300256,103.781411,,7,19
2024-11-22 11:39:56.770,,SGP-M1,5G-NR,-93.1,-13.7,19.46,19.182,1.300256,103.781411,,7,19
2024-11-22 11:39:56.991,,SGP-M1,5G-NR,-93.1,-13.7,19.46,9.69,1.300256,103.781411,,7,19
2024-11-22 11:39:57.000,,SGP-M1,5G-NR,-93.1,-13.7,8.223,9.69,1.300256,103.781411,,7,19
2024-11-22 11:39:57.020,,SGP-M1,5G-NR,-93.1,-13.7,8.223,9.69,1.300286,103.781388,,7,15
2024-11-22 11:39:57.230,,SGP-M1,5G-NR,-97.1,-15.4,8.223,9.69,1.300286,103.781388,,7,15
2024-11-22 11:39:57.490,,SGP-M1,5G-NR,-96.7,-16.5,8.223,9.69,1.300286,103.781388,,7,15
2024-11-22 11:39:57.492,,SGP-M1,5G-NR,-96.7,-16.5,8.223,12.013,1.300286,103.781388,,7,15
2024-11-22 11:39:57.500,,SGP-M1,5G-NR,-96.7,-16.5,12.604,12.013,1.300286,103.781388,,7,15
2024-11-22 11:39:57.532,,SGP-M1,5G-NR,-96.7,-16.5,12.604,12.013,1.300305,103.781374,,7,16
2024-11-22 11:39:57.669,,SGP-M1,5G-NR,-93.9,-14.0,12.604,12.013,1.300305,103.781374,,344,16
2024-11-22 11:39:57.995,,SGP-M1,5G-NR,-93.9,-14.0,12.604,7.013,1.300305,103.781374,,344,16
2024-11-22 11:39:58.002,,SGP-M1,5G-NR,-93.9,-14.0,6.602,7.013,1.300305,103.781374,,344,16
2024-11-22 11:39:58.045,,SGP-M1,5G-NR,-93.9,-14.0,6.602,7.013,1.300323,103.781359,,344,18
2024-11-22 11:39:58.210,,SGP-M1,5G-NR,-92.2,-13.4,6.602,7.013,1.300323,103.781359,,344,18
2024-11-22 11:39:58.496,,SGP-M1,5G-NR,-92.2,-13.4,6.602,25.994,1.300323,103.781359,,344,18
2024-11-22 11:39:58.500,,SGP-M1,5G-NR,-92.2,-13.4,25.375,25.994,1.300323,103.781359,,344,18
2024-11-22 11:39:58.630,,SGP-M1,5G-NR,-90.9,-12.8,25.375,25.994,1.300323,103.781359,,344,18
2024-11-22 11:39:58.949,,SGP-M1,5G-NR,-91.8,-13.2,25.375,25.994,1.300323,103.781359,,344,18
2024-11-22 11:39:58.997,,SGP-M1,5G-NR,-91.8,-13.2,25.375,29.033,1.300323,103.781359,,344,18
2024-11-22 11:39:59.001,,SGP-M1,5G-NR,-91.8,-13.2,28.524,29.033,1.300323,103.781359,,344,18
2024-11-22 11:39:59.025,,SGP-M1,5G-NR,-91.8,-13.2,28.524,29.033,1.300357,103.781330,,344,17
2024-11-22 11:39:59.490,,SGP-M1,5G-NR,-92.7,-13.4,28.524,29.033,1.300357,103.781330,,344,17
2024-11-22 11:39:59.498,,SGP-M1,5G-NR,-92.7,-13.4,28.524,26.187,1.300357,103.781330,,344,17
2024-11-22 11:39:59.501,,SGP-M1,5G-NR,-92.7,-13.4,24.303,26.187,1.300357,103.781330,,344,17
2024-11-22 11:39:59.970,,SGP-M1,5G-NR,-94.8,-14.8,24.303,26.187,1.300357,103.781330,,344,17
2024-11-22 11:40:00.001,,SGP-M1,5G-NR,-94.8,-14.8,27.758,26.187,1.300357,103.781330,,344,17
2024-11-22 11:40:00.002,,SGP-M1,5G-NR,-94.8,-14.8,27.758,26.521,1.300357,103.781330,,344,17
2024-11-22 11:40:00.014,,SGP-M1,5G-NR,-94.8,-14.8,27.758,26.521,1.300383,103.781310,,344,11
2024-11-22 11:40:00.419,,SGP-M1,5G-NR,-91.1,-12.7,27.758,26.521,1.300383,103.781310,,344,11
2024-11-22 11:40:00.500,,SGP-M1,5G-NR,-91.1,-12.7,16.868,26.521,1.300383,103.781310,,344,11
2024-11-22 11:40:00.503,,SGP-M1,5G-NR,-91.1,-12.7,16.868,16.452,1.300383,103.781310,,344,11
2024-11-22 11:40:00.899,,SGP-M1,5G-NR,-92.4,-13.1,16.868,16.452,1.300383,103.781310,,344,11
2024-11-22 11:40:01.001,,SGP-M1,5G-NR,-92.4,-13.1,21.371,16.452,1.300383,103.781310,,344,11
2024-11-22 11:40:01.007,,SGP-M1,5G-NR,-92.4,-13.1,21.371,21.646,1.300383,103.781310,,344,11
2024-11-22 11:40:01.022,,SGP-M1,5G-NR,-92.4,-13.1,21.371,21.646,1.300396,103.781290,,344,6
2024-11-22 11:40:01.219,,SGP-M1,5G-NR,-89.0,-12.3,21.371,21.646,1.300396,103.781290,,344,6
2024-11-22 11:40:01.379,,SGP-M1,5G-NR,-91.4,-12.7,21.371,21.646,1.300396,103.781290,,344,6
2024-11-22 11:40:01.501,,SGP-M1,5G-NR,-91.4,-12.7,20.929,21.646,1.300396,103.781290,,344,6
2024-11-22 11:40:01.508,,SGP-M1,5G-NR,-91.4,-12.7,20.929,21.073,1.300396,103.781290,,344,6
2024-11-22 11:40:01.859,,SGP-M1,5G-NR,-91.0,-13.0,20.929,21.073,1.300396,103.781290,,344,6
2024-11-22 11:40:02.000,,SGP-M1,5G-NR,-91.0,-13.0,20.987,21.073,1.300396,103.781290,,344,6
2024-11-22 11:40:02.009,,SGP-M1,5G-NR,-91.0,-13.0,20.987,21.258,1.300396,103.781290,,344,6
2024-11-22 11:40:02.023,,SGP-M1,5G-NR,-91.0,-13.0,20.987,21.258,1.300400,103.781276,,344,6
2024-11-22 11:40:02.179,,SGP-M1,5G-NR,-89.3,-12.1,20.987,21.258,1.300400,103.781276,,344,6
2024-11-22 11:40:02.339,,SGP-M1,5G-NR,-89.5,-11.8,20.987,21.258,1.300400,103.781276,,344,6
2024-11-22 11:40:02.501,,SGP-M1,5G-NR,-89.5,-11.8,23.046,21.258,1.300400,103.781276,,344,6
2024-11-22 11:40:02.509,,SGP-M1,5G-NR,-89.5,-11.8,23.046,23.967,1.300400,103.781276,,344,6
2024-11-22 11:40:02.850,,SGP-M1,5G-NR,-88.3,-11.4,23.046,23.967,1.300400,103.781276,,344,6
2024-11-22 11:40:03.001,,SGP-M1,5G-NR,-88.3,-11.4,22.461,23.967,1.300400,103.781276,,344,6
2024-11-22 11:40:03.010,,SGP-M1,5G-NR,-88.3,-11.4,22.461,22.254,1.300400,103.781276,,344,6
2024-11-22 11:40:03.015,,SGP-M1,5G-NR,-88.3,-11.4,22.461,22.254,1.300407,103.781254,,344,8
2024-11-22 11:40:03.370,,SGP-M1,5G-NR,-88.8,-11.6,22.461,22.254,1.300407,103.781254,,344,8
2024-11-22 11:40:03.500,,SGP-M1,5G-NR,-88.8,-11.6,26.449,22.254,1.300407,103.781254,,344,8
2024-11-22 11:40:03.511,,SGP-M1,5G-NR,-88.8,-11.6,26.449,26.613,1.300407,103.781254,,344,8
2024-11-22 11:40:03.870,,SGP-M1,5G-NR,-83.7,-11.0,26.449,26.613,1.300407,103.781254,,344,8
2024-11-22 11:40:04.001,,SGP-M1,5G-NR,-83.7,-11.0,27.927,26.613,1.300407,103.781254,,344,8
2024-11-22 11:40:04.013,,SGP-M1,5G-NR,-83.7,-11.0,27.927,26.852,1.300407,103.781254,,344,8
2024-11-22 11:40:04.020,,SGP-M1,5G-NR,-83.7,-11.0,27.927,26.852,1.300419,103.781231,,344,11
2024-11-22 11:40:04.390,,SGP-M1,5G-NR,-87.7,-11.5,27.927,26.852,1.300419,103.781231,,344,11
2024-11-22 11:40:04.501,,SGP-M1,5G-NR,-87.7,-11.5,0.02,26.852,1.300419,103.781231,,344,11
2024-11-22 11:40:04.510,,SGP-M1,5G-NR,-87.7,-11.5,0.02,8.133,1.300419,103.781231,,344,11
2024-11-22 11:40:04.521,,SGP-M1,5G-NR,-87.7,-11.5,0.02,8.133,1.300427,103.781217,,344,12
2024-11-22 11:40:04.899,,SGP-M1,5G-NR,-89.5,-11.9,0.02,8.133,1.300427,103.781217,,344,12
2024-11-22 11:40:05.000,,SGP-M1,5G-NR,-89.5,-11.9,27.084,8.133,1.300427,103.781217,,344,12
2024-11-22 11:40:05.011,,SGP-M1,5G-NR,-89.5,-11.9,27.084,25.528,1.300427,103.781217,,344,12
2024-11-22 11:40:05.024,,SGP-M1,5G-NR,-89.5,-11.9,27.084,25.528,1.300435,103.781202,,344,14
2024-11-22 11:40:05.409,,SGP-M1,5G-NR,-87.1,-11.5,27.084,25.528,1.300435,103.781202,,344,14
2024-11-22 11:40:05.501,,SGP-M1,5G-NR,-87.1,-11.5,29.865,25.528,1.300435,103.781202,,344,14
2024-11-22 11:40:05.512,,SGP-M1,5G-NR,-87.1,-11.5,29.865,28.868,1.300435,103.781202,,344,14
2024-11-22 11:40:05.526,,SGP-M1,5G-NR,-87.1,-11.5,29.865,28.868,1.300443,103.781185,,344,15
2024-11-22 11:40:05.859,,SGP-M1,5G-NR,-88.7,-11.4,29.865,28.868,1.300443,103.781185,,344,15
2024-11-22 11:40:06.000,,SGP-M1,5G-NR,-88.7,-11.4,30.28,28.868,1.300443,103.781185,,344,15
2024-11-22 11:40:06.017,,SGP-M1,5G-NR,-88.7,-11.4,30.28,31.753,1.300443,103.781185,,344,15
2024-11-22 11:40:06.028,,SGP-M1,5G-NR,-88.7,-11.4,30.28,31.753,1.300451,103.781167,,344,16
2024-11-22 11:40:06.339,,SGP-M1,5G-NR,-89.2,-11.8,30.28,31.753,1.300451,103.781167,,344,16
2024-11-22 11:40:06.499,,SGP-M1,5G-NR,-87.4,-11.6,30.28,31.753,1.300451,103.781167,,344,16
2024-11-22 11:40:06.500,,SGP-M1,5G-NR,-87.4,-11.6,29.461,31.753,1.300451,103.781167,,344,16
2024-11-22 11:40:06.518,,SGP-M1,5G-NR,-87.4,-11.6,29.461,30.643,1.300451,103.781167,,344,16
2024-11-22 11:40:07.000,,SGP-M1,5G-NR,-87.4,-11.6,29.905,30.643,1.300451,103.781167,,344,16
2024-11-22 11:40:07.010,,SGP-M1,5G-NR,-86.4,-11.3,29.905,30.643,1.300451,103.781167,,344,16
2024-11-22 11:40:07.019,,SGP-M1,5G-NR,-86.4,-11.3,29.905,29.826,1.300451,103.781167,,344,16
2024-11-22 11:40:07.023,,SGP-M1,5G-NR,-86.4,-11.3,29.905,29.826,1.300470,103.781126,,344,18
2024-11-22 11:40:07.490,,SGP-M1,5G-NR,-85.4,-11.0,29.905,29.826,1.300470,103.781126,,344,18
2024-11-22 11:40:07.501,,SGP-M1,5G-NR,-85.4,-11.0,29.874,29.826,1.300470,103.781126,,344,18
2024-11-22 11:40:07.523,,SGP-M1,5G-NR,-85.4,-11.0,29.874,30.383,1.300470,103.781126,,344,18
2024-11-22 11:40:07.528,,SGP-M1,5G-NR,-85.4,-11.0,29.874,30.383,1.300482,103.781105,,344,18
2024-11-22 11:40:07.779,,SGP-M1,5G-NR,-86.3,-11.5,29.874,30.383,1.300482,103.781105,,344,18
2024-11-22 11:40:07.939,,SGP-M1,5G-NR,-87.3,-11.8,29.874,30.383,1.300482,103.781105,,344,18
2024-11-22 11:40:08.001,,SGP-M1,5G-NR,-87.3,-11.8,29.904,30.383,1.300482,103.781105,,344,18
2024-11-22 11:40:08.027,,SGP-M1,5G-NR,-87.3,-11.8,29.904,31.102,1.300482,103.781105,,344,18
2024-11-22 11:40:08.035,,SGP-M1,5G-NR,-87.3,-11.8,29.904,31.102,1.300494,103.781084,,344,19
2024-11-22 11:40:08.419,,SGP-M1,5G-NR,-86.9,-11.7,29.904,31.102,1.300494,103.781084,,344,19
2024-11-22 11:40:08.501,,SGP-M1,5G-NR,-86.9,-11.7,29.823,31.102,1.300494,103.781084,,344,19
2024-11-22 11:40:08.530,,SGP-M1,5G-NR,-86.9,-11.7,29.823,30.56,1.300494,103.781084,,344,19
