Time,Operator,Technology,RSRP,RSRQ,IP Thrpt UL,Network Thrpt UL,Lat,Long,PCI,Speed o.g.
2024-11-22 12:28:43.500,SGP-M1,5G-NR,-94.8,-11.8,0.002,0.081,1.300663,103.782813,344.0,44.0
2024-11-22 12:28:45.279,SGP-M1,5G-NR,-99.8,-14.6,0.003,0.061,1.300545,103.78263,344.0,43.0
2024-11-22 12:28:48.001,SGP-M1,5G-NR,-87.3,-11.0,0.003,0.024,1.30041,103.782401,7.0,39.0
2024-11-22 12:28:50.239,SGP-M1,5G-NR,-89.2,-11.2,0.002,0.035,1.300296,103.782199,7.0,36.0
2024-11-22 12:28:52.793,SGP-M1,5G-NR,-87.4,-11.5,0.002,0.016,1.300237,103.781996,7.0,33.0
2024-11-22 12:28:55.055,SGP-M1,5G-NR,-91.7,-12.7,0.003,0.029,1.300194,103.781811,7.0,28.0
2024-11-22 12:28:57.012,SGP-M1,5G-NR,-92.4,-12.7,0.003,0.028,1.300207,103.781676,7.0,27.0
2024-11-22 12:28:59.075,SGP-M1,5G-NR,-95.8,-13.3,0.002,0.042,1.300287,103.781558,7.0,28.0
2024-11-22 12:29:01.502,SGP-M1,5G-NR,-98.0,-14.0,0.002,0.029,1.300409,103.78148,7.0,29.0
2024-11-22 12:29:03.500,SGP-M1,5G-NR,-99.6,-17.4,0.003,0.01,1.300545,103.781358,7.0,34.0
2024-11-22 12:29:05.983,SGP-M1,5G-NR,-88.9,-10.8,0.002,0.015,1.300696,103.781246,344.0,27.0
2024-11-22 12:29:08.015,SGP-M1,5G-NR,-89.0,-11.0,0.002,0.109,1.300799,103.781188,344.0,16.0
2024-11-22 12:29:10.024,SGP-M1,5G-NR,-88.3,-10.9,0.003,0.126,1.300867,103.78114,344.0,15.0
2024-11-22 12:29:11.772,SGP-M1,5G-NR,-85.4,-10.6,0.002,0.123,1.300929,103.781103,344.0,17.0
2024-11-22 12:29:14.025,SGP-M1,5G-NR,-86.3,-10.6,0.002,0.118,1.301008,103.781033,344.0,13.0
2024-11-22 12:29:16.000,SGP-M1,5G-NR,-87.3,-11.0,0.003,0.105,1.301026,103.781006,344.0,11.0
2024-11-22 12:29:17.865,SGP-M1,5G-NR,-85.7,-10.8,0.003,0.129,1.301049,103.780958,344.0,7.0
2024-11-22 12:29:19.770,SGP-M1,5G-NR,-82.5,-10.6,0.003,0.127,1.301046,103.780905,344.0,9.0
2024-11-22 12:29:22.001,SGP-M1,5G-NR,-83.8,-11.0,0.003,0.143,1.301032,103.780865,344.0,11.0
2024-11-22 12:29:24.020,SGP-M1,5G-NR,-83.9,-10.9,0.002,0.128,1.300997,103.780796,344.0,7.0
2024-11-22 12:29:25.783,SGP-M1,5G-NR,-85.6,-11.6,0.003,0.116,1.30098,103.780755,344.0,11.0
2024-11-22 12:29:27.315,SGP-M1,5G-NR,-84.2,-11.2,0.002,0.124,1.300958,103.780705,344.0,13.0
2024-11-22 12:29:29.394,SGP-M1,5G-NR,-79.7,-10.8,0.002,0.129,1.300923,103.780652,344.0,11.0
2024-11-22 12:29:31.545,SGP-M1,5G-NR,-76.9,-10.5,0.0,0.151,1.300885,103.780638,344.0,6.0
2024-11-22 12:29:35.695,SGP-M1,5G-NR,-76.7,-10.4,0.0,0.006,1.300802,103.780717,344.0,13.0
2024-11-22 12:29:39.520,SGP-M1,5G-NR,-82.7,-10.5,0.0,0.144,1.300703,103.78086,344.0,17.0
