Lat,Long,SS-RSRP,Network Thrpt DL
1.299886,103.781441,-74,266.288
1.299886,103.781441,-74,266.288
1.299886,103.781441,-74,266.288
1.29989,103.781444,-74,266.288
1.29989,103.781444,-74,253.017
1.29989,103.781444,-73.4,253.017
1.29989,103.781444,-73.4,253.017
1.29989,103.781444,-73.4,253.017
1.29989,103.781444,-73.4,253.017
1.29989,103.781444,-73.4,246.168
1.29989,103.781444,-76.2,246.168
1.29989,103.781444,-76.2,246.168
1.29989,103.781444,-76.2,246.168
1.29989,103.781444,-76.2,246.168
1.29989,103.781444,-76.2,192.314
1.29989,103.781444,-76.7,192.314
1.299894,103.781446,-76.7,192.314
1.299894,103.781446,-76.7,192.314
1.299894,103.781446,-76.7,192.314
1.299894,103.781446,-76.7,192.314
1.299894,103.781446,-76.7,229.179
1.299894,103.781446,-75.9,229.179
1.299894,103.781446,-75.9,229.179
1.299894,103.781446,-75.9,229.179
1.299894,103.781446,-75.9,229.179
1.299894,103.781446,-75.9,232.663
1.299894,103.781446,-74.2,232.663
1.299894,103.781446,-74.2,232.663
1.299894,103.781446,-74.2,232.663
1.299894,103.781446,-74.2,232.663
1.299894,103.781446,-74.2,228.205
1.299898,103.781448,-74.2,228.205
1.299898,103.781448,-74.5,228.205
1.299898,103.781448,-74.5,228.205
1.299898,103.781448,-74.5,228.205
1.299898,103.781448,-74.5,228.205
1.299898,103.781448,-74.5,233.697
1.299898,103.781448,-78.9,233.697
1.299898,103.781448,-78.9,233.697
1.299898,103.781448,-78.9,233.697
1.299898,103.781448,-78.9,233.697
1.299898,103.781448,-78.9,233.697
1.299898,103.781448,-78.9,231.203
1.299898,103.781448,-77.2,231.203
1.299898,103.781448,-77.2,231.203
1.299898,103.781448,-77.2,231.203
1.299898,103.781448,-77.2,231.203
1.299898,103.781448,-77.2,231.203
1.299898,103.781448,-77.2,238.427
1.299902,103.78145,-77.2,238.427
1.299902,103.78145,-76.6,238.427
1.299902,103.78145,-76.6,238.427
1.299902,103.78145,-76.6,238.427
1.299902,103.78145,-76.6,238.427
1.299902,103.78145,-76.6,238.427
1.299902,103.78145,-76.6,255.96
1.299902,103.78145,-77.4,255.96
1.299902,103.78145,-77.4,255.96
1.299902,103.78145,-77.4,255.96
1.299902,103.78145,-77.4,255.96
1.299902,103.78145,-77.4,239.709
1.299902,103.78145,-77.1,239.709
1.299902,103.78145,-77.1,239.709
1.299902,103.78145,-77.1,239.709
1.299906,103.781452,-77.1,239.709
1.299906,103.781452,-77.1,239.709
1.299906,103.781452,-77.1,239.709
1.299906,103.781452,-77.1,234.646
1.299906,103.781452,-75.9,234.646
1.299906,103.781452,-75.9,234.646
1.299906,103.781452,-75.9,234.646
1.299906,103.781452,-75.9,234.646
1.299906,103.781452,-75.9,234.646
1.299906,103.781452,-75.9,236.726
1.299906,103.781452,-74.8,236.726
1.299906,103.781452,-74.8,236.726
1.299906,103.781452,-74.8,236.726
1.299906,103.781452,-74.8,236.726
1.299906,103.781452,-74.8,209.974
1.299909,103.781455,-74.8,209.974
1.299909,103.781455,-76.7,209.974
1.299909,103.781455,-76.7,209.974
1.299909,103.781455,-76.7,209.974
1.299909,103.781455,-76.7,209.974
1.299909,103.781455,-76.7,257.289
1.299909,103.781455,-79.1,257.289
1.299909,103.781455,-79.1,257.289
1.299909,103.781455,-79.1,257.289
1.299909,103.781455,-79.1,257.289
1.299909,103.781455,-79.1,281.672
1.299909,103.781455,-77.2,281.672
1.299909,103.781455,-77.2,281.672
1.299909,103.781455,-77.2,281.672
1.299909,103.781455,-77.2,281.672
1.299909,103.781455,-77.2,267.84
1.299913,103.781457,-77.2,267.84
1.299913,103.781457,-79.2,267.84
1.299913,103.781457,-79.2,267.84
1.299913,103.781457,-79.2,267.84
1.299913,103.781457,-79.2,267.84
1.299913,103.781457,-79.2,280.41
1.299913,103.781457,-76.3,280.41
1.299913,103.781457,-76.3,280.41
1.299913,103.781457,-76.3,280.41
1.299913,103.781457,-76.3,280.41
1.299913,103.781457,-76.3,283.684
1.299913,103.781457,-76.3,283.684
1.299913,103.781457,-76.3,283.684
1.299913,103.781457,-77.1,283.684
1.299913,103.781457,-77.1,283.684
1.299913,103.781457,-77.1,283.684
1.299913,103.781457,-77.1,286.437
1.299917,103.781459,-77.1,286.437
1.299917,103.781459,-78.2,286.437
1.299917,103.781459,-78.2,286.437
1.299917,103.781459,-78.2,286.437
1.299917,103.781459,-78.2,286.437
1.299917,103.781459,-78.2,286.437
1.299917,103.781459,-78.2,293.089
1.299917,103.781459,-78.2,293.089
1.299917,103.781459,-74.4,293.089
1.299917,103.781459,-74.4,293.089
1.299917,103.781459,-74.4,293.089
1.299917,103.781459,-74.4,297.572
1.299921,103.781461,-74.4,297.572
1.299921,103.781461,-71.2,297.572
1.299921,103.781461,-71.2,297.572
1.299921,103.781461,-71.2,297.572
1.299921,103.781461,-71.2,297.572
1.299921,103.781461,-71.2,291.536
1.299921,103.781461,-71.2,291.536
1.299921,103.781461,-72.6,291.536
1.299921,103.781461,-72.6,291.536
1.299921,103.781461,-72.6,291.536
1.299921,103.781461,-72.6,272.227
1.299921,103.781461,-72.6,272.227
1.299921,103.781461,-72.6,272.227
1.299921,103.781461,-76.1,272.227
1.299921,103.781461,-76.1,272.227
1.299921,103.781461,-76.1,272.227
1.299921,103.781461,-76.1,297.281
1.299925,103.781463,-76.1,297.281
1.299925,103.781463,-76.1,297.281
1.299925,103.781463,-76.1,297.281
1.299925,103.781463,-71.1,297.281
1.299925,103.781463,-71.1,297.281
1.299925,103.781463,-71.1,297.281
1.299925,103.781463,-71.1,306.294
1.299925,103.781463,-71.1,306.294
1.299925,103.781463,-74.2,306.294
1.299925,103.781463,-74.2,306.294
1.299925,103.781463,-74.2,306.294
1.299925,103.781463,-74.2,295.313
1.299925,103.781463,-74.2,295.313
1.299925,103.781463,-76.6,295.313
1.299925,103.781463,-76.6,295.313
1.299925,103.781463,-76.6,295.313
1.299925,103.781463,-76.6,292.403
1.299929,103.781466,-76.6,292.403
1.299929,103.781466,-76.6,292.403
1.299929,103.781466,-75.8,292.403
1.299929,103.781466,-75.8,292.403
1.299929,103.781466,-75.8,292.403
1.299929,103.781466,-75.8,279.683
1.299929,103.781466,-75.8,279.683
1.299929,103.781466,-75.3,279.683
1.299929,103.781466,-75.3,279.683
1.299929,103.781466,-75.3,279.683
1.299929,103.781466,-75.3,294.243
1.299929,103.781466,-75.3,294.243
1.299929,103.781466,-75.8,294.243
1.299929,103.781466,-75.8,294.243
1.299929,103.781466,-75.8,294.243
1.299933,103.781468,-75.8,294.243
1.299933,103.781468,-75.8,277.311
1.299933,103.781468,-75.8,277.311
1.299933,103.781468,-76.4,277.311
1.299933,103.781468,-76.4,277.311
1.299933,103.781468,-76.4,277.311
1.299933,103.781468,-76.4,272.5
1.299933,103.781468,-76.4,272.5
1.299933,103.781468,-74.8,272.5
1.299933,103.781468,-74.8,272.5
1.299933,103.781468,-74.8,278.365
1.299937,103.78147,-74.8,278.365
1.299937,103.78147,-74.8,278.365
1.299937,103.78147,-74.6,278.365
1.299937,103.78147,-74.6,278.365
1.299937,103.78147,-74.6,278.365
1.299937,103.78147,-74.6,279.799
1.299937,103.78147,-74.6,279.799
1.299937,103.78147,-74.8,279.799
1.299937,103.78147,-74.8,279.799
1.299937,103.78147,-74.8,279.799
1.299937,103.78147,-74.8,285.275
1.299937,103.78147,-74.8,285.275
1.299937,103.78147,-73.6,285.275
1.299937,103.78147,-73.6,285.275
1.299937,103.78147,-73.6,285.275
1.299937,103.78147,-73.6,288.692
1.29994,103.781472,-73.6,288.692
1.29994,103.781472,-73.6,288.692
1.29994,103.781472,-73.6,288.692
1.29994,103.781472,-73.6,288.692
1.29994,103.781472,-74.4,288.692
1.29994,103.781472,-74.4,265.689
1.29994,103.781472,-74.4,265.689
1.29994,103.781472,-74.4,265.689
1.29994,103.781472,-74.4,265.689
1.29994,103.781472,-70.5,265.689
1.29994,103.781472,-70.5,294.328
1.29994,103.781472,-70.5,294.328
1.29994,103.781472,-70.5,294.328
1.29994,103.781472,-73.5,294.328
1.29994,103.781472,-73.5,286.465
1.299944,103.781474,-73.5,286.465
1.299944,103.781474,-73.5,286.465
1.299944,103.781474,-73.5,286.465
1.299944,103.781474,-73.5,286.465
1.299944,103.781474,-72.4,286.465
1.299944,103.781474,-72.4,296.577
1.299944,103.781474,-72.4,296.577
1.299944,103.781474,-72.4,296.577
1.299944,103.781474,-72.4,296.577
1.299944,103.781474,-74.7,296.577
1.299944,103.781474,-74.7,297.275
1.299944,103.781474,-74.7,297.275
1.299944,103.781474,-74.7,297.275
1.299944,103.781474,-74.7,297.275
1.299948,103.781477,-74.7,297.275
1.299948,103.781477,-74.7,297.275
1.299948,103.781477,-74.7,286.549
1.299948,103.781477,-74.7,286.549
1.299948,103.781477,-74.7,286.549
1.299948,103.781477,-74.7,286.549
1.299948,103.781477,-72.1,286.549
1.299948,103.781477,-72.1,272.609
1.299948,103.781477,-72.1,272.609
1.299948,103.781477,-72.1,272.609
1.299948,103.781477,-72.1,272.609
1.299948,103.781477,-74.2,272.609
1.299948,103.781477,-74.2,254.402
1.299952,103.781479,-74.2,254.402
1.299952,103.781479,-74.2,254.402
1.299952,103.781479,-74.2,254.402
1.299952,103.781479,-74.2,254.402
1.299952,103.781479,-69.8,254.402
1.299952,103.781479,-69.8,234.11
1.299952,103.781479,-69.8,234.11
1.299952,103.781479,-69.8,234.11
1.299952,103.781479,-69.8,234.11
1.299952,103.781479,-70.3,234.11
1.299952,103.781479,-70.3,232.304
1.299952,103.781479,-70.3,232.304
1.299952,103.781479,-70.3,232.304
1.299952,103.781479,-70.3,232.304
1.299952,103.781479,-69.4,232.304
1.299952,103.781479,-69.4,246.33
1.299956,103.781481,-69.4,246.33
1.299956,103.781481,-69.4,246.33
1.299956,103.781481,-69.4,246.33
1.299956,103.781481,-69.4,246.33
1.299956,103.781481,-67.6,246.33
1.299956,103.781481,-67.6,268.672
1.299956,103.781481,-67.6,268.672
1.299956,103.781481,-67.6,268.672
1.299956,103.781481,-67.6,268.672
1.299956,103.781481,-71.4,268.672
1.299956,103.781481,-71.4,271.154
1.299956,103.781481,-71.4,271.154
1.299956,103.781481,-71.4,271.154
1.299956,103.781481,-71.4,271.154
1.299956,103.781481,-70.4,271.154
1.299956,103.781481,-70.4,277.84
1.29996,103.781483,-70.4,277.84
1.29996,103.781483,-70.4,277.84
1.29996,103.781483,-70.4,277.84
1.29996,103.781483,-70.4,277.84
1.29996,103.781483,-69.6,277.84
1.29996,103.781483,-69.6,295.261
1.29996,103.781483,-69.6,295.261
1.29996,103.781483,-69.6,295.261
1.29996,103.781483,-69.6,295.261
1.29996,103.781483,-69.5,295.261
1.29996,103.781483,-69.5,271.261
1.29996,103.781483,-69.5,271.261
1.29996,103.781483,-69.5,271.261
1.299964,103.781486,-69.5,271.261
1.299964,103.781486,-69.5,271.261
1.299964,103.781486,-69.5,271.261
1.299964,103.781486,-70.9,271.261
1.299964,103.781486,-70.9,273.643
1.299964,103.781486,-70.9,273.643
1.299964,103.781486,-70.9,273.643
1.299964,103.781486,-70.9,273.643
1.299964,103.781486,-70.9,273.643
1.299964,103.781486,-69.9,273.643
1.299964,103.781486,-69.9,253.593
1.299964,103.781486,-69.9,253.593
1.299964,103.781486,-69.9,253.593
1.299964,103.781486,-69.9,253.593
1.299964,103.781486,-69.9,253.593
1.299964,103.781486,-67.8,253.593
1.299964,103.781486,-67.8,260.579
1.299968,103.781488,-67.8,260.579
1.299968,103.781488,-67.8,260.579
1.299968,103.781488,-67.8,260.579
1.299968,103.781488,-67.8,260.579
1.299968,103.781488,-67.8,260.579
1.299968,103.781488,-70.8,260.579
1.299968,103.781488,-70.8,275.823
1.299968,103.781488,-70.8,275.823
1.299968,103.781488,-70.8,275.823
1.299968,103.781488,-70.8,275.823
1.299968,103.781488,-71.8,275.823
1.299968,103.781488,-71.8,253.505
1.299968,103.781488,-71.8,253.505
1.299968,103.781488,-71.8,253.505
1.299968,103.781488,-71.8,253.505
1.299968,103.781488,-71.8,253.505
1.299968,103.781488,-72.1,253.505
1.299968,103.781488,-72.1,258.879
1.299971,103.78149,-72.1,258.879
1.299971,103.78149,-72.1,258.879
1.299971,103.78149,-72.1,258.879
1.299971,103.78149,-72.1,258.879
1.299971,103.78149,-72.1,258.879
1.299971,103.78149,-71.3,258.879
1.299971,103.78149,-71.3,250.433
1.299971,103.78149,-71.3,250.433
1.299971,103.78149,-71.3,250.433
1.299971,103.78149,-71.7,250.433
1.299971,103.78149,-71.7,241.643
1.299971,103.78149,-71.7,241.643
1.299971,103.78149,-71.7,241.643
1.299971,103.78149,-71.7,241.643
1.299971,103.78149,-71.3,241.643
1.299971,103.78149,-71.3,264.633
1.299975,103.781492,-71.3,264.633
1.299975,103.781492,-71.3,264.633
1.299975,103.781492,-71.3,264.633
1.299975,103.781492,-71.3,264.633
1.299975,103.781492,-71.2,264.633
1.299975,103.781492,-71.2,239.959
1.299975,103.781492,-71.2,239.959
1.299975,103.781492,-71.2,239.959
1.299975,103.781492,-71.2,239.959
1.299975,103.781492,-74,239.959
1.299975,103.781492,-74,251.126
1.299975,103.781492,-74,251.126
1.299979,103.781494,-74,251.126
1.299979,103.781494,-74,251.126
1.299979,103.781494,-74,251.126
1.299979,103.781494,-71.9,251.126
1.299979,103.781494,-71.9,262.689
1.299979,103.781494,-71.9,262.689
1.299979,103.781494,-71.9,262.689
1.299979,103.781494,-71.9,262.689
1.299979,103.781494,-67.9,262.689
1.299979,103.781494,-67.9,262.575
1.299979,103.781494,-67.9,262.575
1.299979,103.781494,-67.9,262.575
1.299979,103.781494,-67.9,262.575
1.299979,103.781494,-69.1,262.575
1.299979,103.781494,-69.1,265.289
1.299983,103.781497,-69.1,265.289
1.299983,103.781497,-69.1,265.289
1.299983,103.781497,-69.1,265.289
1.299983,103.781497,-69.1,265.289
1.299983,103.781497,-63.7,265.289
1.299983,103.781497,-63.7,276.56
1.299983,103.781497,-63.7,276.56
1.299983,103.781497,-63.7,276.56
1.299983,103.781497,-63.7,276.56
1.299983,103.781497,-65.3,276.56
1.299983,103.781497,-65.3,271.302
1.299983,103.781497,-65.3,271.302
1.299983,103.781497,-65.3,271.302
1.299983,103.781497,-65.3,271.302
1.299983,103.781497,-68.2,271.302
1.299983,103.781497,-68.2,218.126
1.299987,103.781499,-68.2,218.126
1.299987,103.781499,-68.2,218.126
1.299987,103.781499,-68.2,218.126
1.299987,103.781499,-68.2,218.126
1.299987,103.781499,-60.9,218.126
1.299987,103.781499,-60.9,254.11
1.299987,103.781499,-60.9,254.11
1.299987,103.781499,-60.9,254.11
1.299987,103.781499,-60.9,254.11
1.299987,103.781499,-60.8,254.11
1.299987,103.781499,-60.8,287.368
1.299987,103.781499,-60.8,287.368
1.299987,103.781499,-60.8,287.368
1.299987,103.781499,-60.8,287.368
1.299987,103.781499,-64.5,287.368
1.299987,103.781499,-64.5,211.81
1.299991,103.781501,-64.5,211.81
1.299991,103.781501,-64.5,211.81
1.299991,103.781501,-64.5,211.81
1.299991,103.781501,-64.5,211.81
1.299991,103.781501,-63.6,211.81
1.299991,103.781501,-63.6,223.195
1.299991,103.781501,-63.6,223.195
1.299991,103.781501,-63.6,223.195
1.299991,103.781501,-63.6,223.195
1.299991,103.781501,-66.4,223.195
1.299991,103.781501,-66.4,233.031
1.299991,103.781501,-66.4,233.031
1.299995,103.781503,-66.4,233.031
1.299995,103.781503,-66.4,233.031
1.299995,103.781503,-66.4,233.031
1.299995,103.781503,-65.9,233.031
1.299995,103.781503,-65.9,183.136
1.299995,103.781503,-65.9,183.136
1.299995,103.781503,-65.9,183.136
1.299995,103.781503,-65.9,183.136
1.299995,103.781503,-65.9,224.171
1.299995,103.781503,-63.4,224.171
1.299995,103.781503,-63.4,224.171
1.299995,103.781503,-63.4,224.171
1.299995,103.781503,-63.4,224.171
1.299995,103.781503,-63.4,217.796
1.299995,103.781503,-63,217.796
1.299999,103.781505,-63,217.796
1.299999,103.781505,-63,217.796
1.299999,103.781505,-63,217.796
1.299999,103.781505,-63,217.796
1.299999,103.781505,-63,271.102
1.299999,103.781505,-60.7,271.102
1.299999,103.781505,-60.7,271.102
1.299999,103.781505,-60.7,271.102
1.299999,103.781505,-60.7,271.102
1.299999,103.781505,-60.7,268.833
1.299999,103.781505,-64.1,268.833
1.299999,103.781505,-64.1,268.833
1.299999,103.781505,-64.1,268.833
1.299999,103.781505,-64.1,268.833
1.299999,103.781505,-64.1,279.114
1.299999,103.781505,-64.5,279.114
1.300002,103.781508,-64.5,279.114
1.300002,103.781508,-64.5,279.114
1.300002,103.781508,-64.5,279.114
1.300002,103.781508,-64.5,279.114
1.300002,103.781508,-64.5,265.504
1.300002,103.781508,-63.1,265.504
1.300002,103.781508,-63.1,265.504
1.300002,103.781508,-63.1,265.504
1.300002,103.781508,-63.1,265.504
1.300002,103.781508,-63.1,294.388
1.300002,103.781508,-62,294.388
1.300002,103.781508,-62,294.388
1.300002,103.781508,-62,294.388
1.300002,103.781508,-62,294.388
1.300006,103.78151,-62,294.388
1.300006,103.78151,-62,284.045
1.300006,103.78151,-61.5,284.045
1.300006,103.78151,-61.5,284.045
1.300006,103.78151,-61.5,284.045
1.300006,103.78151,-61.5,284.045
1.300006,103.78151,-61.5,248.131
1.300006,103.78151,-60.5,248.131
1.300006,103.78151,-60.5,248.131
1.300006,103.78151,-60.5,248.131
1.300006,103.78151,-60.5,277.448
1.300006,103.78151,-61.5,277.448
1.30001,103.781512,-61.5,277.448
1.30001,103.781512,-61.5,277.448
1.30001,103.781512,-61.5,277.448
1.30001,103.781512,-61.5,277.448
1.30001,103.781512,-61.5,295.678
1.30001,103.781512,-63.4,295.678
1.30001,103.781512,-63.4,295.678
1.30001,103.781512,-63.4,295.678
1.30001,103.781512,-63.4,295.678
1.30001,103.781512,-63.4,304.105
1.30001,103.781512,-64.5,304.105
1.30001,103.781512,-64.5,304.105
1.30001,103.781512,-64.5,304.105
1.30001,103.781512,-64.5,304.105
1.30001,103.781512,-64.5,284.095
1.30001,103.781512,-63.6,284.095
1.300014,103.781514,-63.6,284.095
1.300014,103.781514,-63.6,284.095
1.300014,103.781514,-63.6,284.095
1.300014,103.781514,-63.6,284.095
1.300014,103.781514,-63.6,287.665
1.300014,103.781514,-63.2,287.665
1.300014,103.781514,-63.2,287.665
1.300014,103.781514,-63.2,287.665
1.300014,103.781514,-63.2,287.665
1.300014,103.781514,-63.2,279.516
1.300014,103.781514,-62.9,279.516
1.300014,103.781514,-62.9,279.516
1.300014,103.781514,-62.9,279.516
1.300014,103.781514,-62.9,279.516
1.300014,103.781514,-62.9,315.034
1.300018,103.781516,-62.9,315.034
1.300018,103.781516,-61.2,315.034
1.300018,103.781516,-61.2,315.034
1.300018,103.781516,-61.2,315.034
1.300018,103.781516,-61.2,315.034
1.300018,103.781516,-61.2,294.444
1.300018,103.781516,-60.6,294.444
1.300018,103.781516,-60.6,294.444
1.300018,103.781516,-60.6,294.444
1.300018,103.781516,-60.6,294.444
1.300018,103.781516,-60.6,284.935
1.300018,103.781516,-59.5,284.935
1.300018,103.781516,-59.5,284.935
1.300018,103.781516,-59.5,284.935
1.300018,103.781516,-59.5,284.935
1.300022,103.781519,-59.5,284.935
1.300022,103.781519,-59.5,298.716
1.300022,103.781519,-62,298.716
1.300022,103.781519,-62,298.716
1.300022,103.781519,-62,298.716
1.300022,103.781519,-62,298.716
1.300022,103.781519,-62,314.862
1.300022,103.781519,-61.1,314.862
1.300022,103.781519,-61.1,314.862
1.300022,103.781519,-61.1,314.862
1.300022,103.781519,-61.1,314.862
1.300022,103.781519,-61.1,275.004
1.300022,103.781519,-60.7,275.004
1.300026,103.781521,-60.7,275.004
1.300026,103.781521,-60.7,275.004
1.300026,103.781521,-60.7,275.004
1.300026,103.781521,-60.7,275.004
1.300026,103.781521,-60.7,296.594
1.300026,103.781521,-63.7,296.594
1.300026,103.781521,-63.7,296.594
1.300026,103.781521,-63.7,296.594
1.300026,103.781521,-63.7,296.594
1.300026,103.781521,-63.7,305.459
1.300026,103.781521,-60.5,305.459
1.300026,103.781521,-60.5,305.459
1.300026,103.781521,-60.5,305.459
1.300026,103.781521,-60.5,305.459
1.300026,103.781521,-60.5,338.172
1.30003,103.781523,-60.5,338.172
1.30003,103.781523,-60.4,338.172
1.30003,103.781523,-60.4,338.172
1.30003,103.781523,-60.4,338.172
1.30003,103.781523,-60.4,338.172
1.30003,103.781523,-60.4,367.563
1.30003,103.781523,-60.8,367.563
1.30003,103.781523,-60.8,367.563
1.30003,103.781523,-60.8,367.563
1.30003,103.781523,-60.8,367.563
1.30003,103.781523,-60.8,367.563
1.30003,103.781523,-60.8,326.125
1.30003,103.781523,-66,326.125
1.30003,103.781523,-66,326.125
1.30003,103.781523,-66,326.125
1.30003,103.781523,-66,326.125
1.30003,103.781523,-66,326.125
1.30003,103.781523,-66,250.229
1.300033,103.781525,-66,250.229
1.300033,103.781525,-64.4,250.229
1.300033,103.781525,-64.4,250.229
1.300033,103.781525,-64.4,250.229
1.300033,103.781525,-64.4,250.229
1.300033,103.781525,-64.4,250.229
1.300033,103.781525,-64.4,107.601
1.300033,103.781525,-59.8,107.601
1.300033,103.781525,-59.8,107.601
1.300033,103.781525,-59.8,107.601
1.300033,103.781525,-59.8,107.601
1.300033,103.781525,-59.8,107.601
1.300033,103.781525,-59.8,304.505
1.300033,103.781525,-57.8,304.505
1.300033,103.781525,-57.8,304.505
1.300033,103.781525,-57.8,304.505
1.300033,103.781525,-57.8,304.505
1.300033,103.781525,-57.8,304.505
1.300037,103.781527,-57.8,304.505
1.300037,103.781527,-57.8,298.497
1.300037,103.781527,-57.6,298.497
1.300037,103.781527,-57.6,298.497
1.300037,103.781527,-57.6,298.497
1.300037,103.781527,-57.6,298.497
1.300037,103.781527,-57.6,305.561
1.300037,103.781527,-59.2,305.561
1.300037,103.781527,-59.2,305.561
1.300037,103.781527,-59.2,305.561
1.300037,103.781527,-59.2,305.561
1.300037,103.781527,-59.2,305.561
1.300037,103.781527,-59.2,360.43
1.300041,103.78153,-59.2,360.43
1.300041,103.78153,-59.2,360.43
1.300041,103.78153,-59.2,360.43
1.300041,103.78153,-60.5,360.43
1.300041,103.78153,-60.5,360.43
1.300041,103.78153,-60.5,360.43
1.300041,103.78153,-60.5,347.284
1.300041,103.78153,-59.4,347.284
1.300041,103.78153,-59.4,347.284
1.300041,103.78153,-59.4,347.284
1.300041,103.78153,-59.4,347.284
1.300041,103.78153,-59.4,347.284
1.300041,103.78153,-59.4,310.225
1.300041,103.78153,-59.4,310.225
1.300041,103.78153,-59.4,310.225
1.300041,103.78153,-60.9,310.225
1.300041,103.78153,-60.9,310.225
1.300041,103.78153,-60.9,310.225
1.300041,103.78153,-60.9,299.713
1.300045,103.781532,-60.9,299.713
1.300045,103.781532,-60.9,299.713
1.300045,103.781532,-60.9,299.713
1.300045,103.781532,-58.8,299.713
1.300045,103.781532,-58.8,299.713
1.300045,103.781532,-58.8,299.713
1.300045,103.781532,-58.8,277.738
1.300045,103.781532,-58.8,277.738
1.300045,103.781532,-58.8,277.738
1.300045,103.781532,-57,277.738
1.300045,103.781532,-57,277.738
1.300045,103.781532,-57,277.738
1.300045,103.781532,-57,291.656
1.300045,103.781532,-57,291.656
1.300045,103.781532,-60.2,291.656
1.300045,103.781532,-60.2,291.656
1.300045,103.781532,-60.2,291.656
1.300045,103.781532,-60.2,290.724
1.300049,103.781534,-60.2,290.724
1.300049,103.781534,-60.2,290.724
1.300049,103.781534,-60.2,290.724
1.300049,103.781534,-61.1,290.724
1.300049,103.781534,-61.1,290.724
1.300049,103.781534,-61.1,290.724
1.300049,103.781534,-61.1,317.314
1.300049,103.781534,-61.1,317.314
1.300049,103.781534,-61.1,317.314
1.300049,103.781534,-61.1,317.314
1.300049,103.781534,-61.1,317.314
1.300049,103.781534,-60,317.314
1.300049,103.781534,-60,307.554
1.300049,103.781534,-60,307.554
1.300049,103.781534,-60,307.554
1.300049,103.781534,-60,307.554
1.300049,103.781534,-60,307.554
1.300049,103.781534,-58,307.554
1.300049,103.781534,-58,335.746
1.300049,103.781534,-58,335.746
1.300049,103.781534,-58,335.746
1.300049,103.781534,-58,335.746
1.300049,103.781534,-58,335.746
1.300049,103.781534,-60.6,335.746
1.300049,103.781534,-60.6,371.968
1.300049,103.781534,-60.6,371.968
1.300049,103.781534,-60.6,371.968
1.300049,103.781534,-60.6,371.968
1.300049,103.781534,-65.1,371.968
1.300049,103.781534,-65.1,335.809
1.300049,103.781534,-65.1,335.809
1.300053,103.781536,-65.1,335.809
1.300053,103.781536,-65.1,335.809
1.300053,103.781536,-65.1,335.809
1.300053,103.781536,-59.6,335.809
1.300053,103.781536,-59.6,307.44
1.300053,103.781536,-59.6,307.44
1.300053,103.781536,-59.6,307.44
1.300053,103.781536,-59.6,307.44
1.300053,103.781536,-60.6,307.44
1.300053,103.781536,-60.6,316.012
1.300053,103.781536,-60.6,316.012
1.300053,103.781536,-60.6,316.012
1.300053,103.781536,-60.6,316.012
1.300053,103.781536,-62.1,316.012
1.300053,103.781536,-62.1,280.624
1.300053,103.781536,-62.1,280.624
1.300053,103.781536,-62.1,280.624
1.300053,103.781536,-62.1,280.624
1.300053,103.781536,-66.4,280.624
1.300053,103.781536,-66.4,312.215
1.300053,103.781536,-66.4,312.215
1.300053,103.781536,-66.4,312.215
1.300053,103.781536,-66.4,312.215
1.300053,103.781536,-67.6,312.215
1.300053,103.781536,-67.6,281.295
1.300053,103.781536,-67.6,281.295
1.300053,103.781536,-67.6,281.295
1.300053,103.781536,-67.6,281.295
1.300053,103.781536,-63.1,281.295
1.300053,103.781536,-63.1,285.686
1.300056,103.781538,-63.1,285.686
1.300056,103.781538,-63.1,285.686
1.300056,103.781538,-63.1,285.686
1.300056,103.781538,-63.1,285.686
1.300056,103.781538,-65,285.686
1.300056,103.781538,-65,295.034
1.300056,103.781538,-65,295.034
1.300056,103.781538,-65,295.034
1.300056,103.781538,-65,295.034
1.300056,103.781538,-63.7,295.034
1.300056,103.781538,-63.7,299.855
1.300056,103.781538,-63.7,299.855
1.300056,103.781538,-63.7,299.855
1.300056,103.781538,-63.7,299.855
1.300056,103.781538,-64.1,299.855
1.300056,103.781538,-64.1,288.414
1.300056,103.781538,-64.1,288.414
1.300056,103.781538,-64.1,288.414
1.300056,103.781538,-64.1,288.414
1.300056,103.781538,-64.5,288.414
1.300056,103.781538,-64.5,300.042
1.300056,103.781538,-64.5,300.042
1.300056,103.781538,-64.5,300.042
1.300056,103.781538,-64.5,300.042
1.300056,103.781538,-59.7,300.042
1.300056,103.781538,-59.7,279.883
1.300056,103.781538,-59.7,279.883
1.300056,103.781538,-59.7,279.883
1.300056,103.781538,-59.7,279.883
1.300056,103.781538,-62,279.883
1.300056,103.781538,-62,284.902
1.30006,103.78154,-62,284.902
1.30006,103.78154,-62,284.902
1.30006,103.78154,-62,284.902
1.30006,103.78154,-62,284.902
1.30006,103.78154,-62,274.803
1.30006,103.78154,-60.5,274.803
1.30006,103.78154,-60.5,274.803
1.30006,103.78154,-60.5,274.803
1.30006,103.78154,-60.5,274.803
1.30006,103.78154,-61.5,274.803
1.30006,103.78154,-61.5,287.146
1.30006,103.78154,-61.5,287.146
1.30006,103.78154,-61.5,287.146
1.30006,103.78154,-61.5,287.146
1.30006,103.78154,-63.2,287.146
1.30006,103.78154,-63.2,291.615
1.30006,103.78154,-63.2,291.615
1.30006,103.78154,-63.2,291.615
1.30006,103.78154,-63.2,291.615
1.30006,103.78154,-62.6,291.615
1.30006,103.78154,-62.6,296.393
1.30006,103.78154,-62.6,296.393
1.30006,103.78154,-62.6,296.393
1.30006,103.78154,-62.6,296.393
